vendor,model,type,protocol,port,url
7links,3720-675,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,3720-919,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,3755,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,ipc-760hd,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,ipc-770hd,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,ip-cam-in,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,px-3719-675,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,px-3720-675,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,ipc-440-hd,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
7links,ip-wi-fi,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
7links,px-3675-675,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
7links,px3614-675,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
7links,px-3671,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
7links,px3614-12,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=64&rate=0
7links,robocam-iii,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=64&rate=0
7links,374411,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,ipc-20hd,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,ipc-340hd,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,ipc-850-fhd,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px3722-675,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px3744-675,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px3755,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px-3765-675,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px-3775,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px-4760,JPEG,http,0,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]&
7links,px-1179-675,MJPEG,http,0,/cgi/mjpg/mjpeg.cgi
7links,px-1279,MJPEG,http,0,/cgi/mjpg/mjpeg.cgi
7links,robocam-ii,MJPEG,http,0,/cgi/mjpg/mjpeg.cgi
7links,ipc-430-wifi,JPEG,http,0,/snap.jpg?JpegCam=[CHANNEL]
7links,ipc-631-hd,JPEG,http,0,/snap.jpg?JpegCam=[CHANNEL]
7links,px36771-1,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,nx-4558,VLC,rtsp,5544,/ch0_0.h264
7links,3744,VLC,rtsp,0,/videoMain
7links,ipc-260,VLC,rtsp,0,/videoMain
7links,ipc-750hd,VLC,rtsp,0,/videoMain
7links,nx-4207,VLC,rtsp,0,/videoMain
7links,nx-4209,VLC,rtsp,0,/videoMain
7links,px-3760-675,VLC,rtsp,0,/videoMain
7links,px-3755-675,VLC,rtsp,0,/videoMain
7links,kt-6764,VLC,rtsp,0,/videoMain
7links,3775-675,JPEG,http,88,/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&usr=[USERNAME]&pwd=[PASSWORD]
7links,4336,JPEG,http,0,/tmpfs/auto.jpg
7links,nx-4341-675,JPEG,http,0,/tmpfs/auto.jpg
7links,cs131a,JPEG,http,0,/cgi/jpg/image.cgi
7links,robocam,JPEG,http,0,/cgi/jpg/image.cgi
7links,ipc-300,FFMPEG,rtsp,8554,/Streaming/Channels/101
7links,px-37878,FFMPEG,rtsp,8554,/live/av0
7links,ipc-400,FFMPEG,rtsp,0,/av0_0
7links,*,FFMPEG,http,0,/videostream.asf?usr=[USERNAME]&pwd=[PASSWORD]
7links,nx-4558-913,FFMPEG,rtsp,8554,/live1.264
7links,ipc440hd,VLC,rtsp,0,/cam/realmonitor?channel=[CHANNEL]&subtype=1
7links,*,MJPEG,http,0,/video.cgi?resolution=VGA
7links,px-3690,MJPEG,http,0,/video.mjpg
7links,*,MJPEG,http,0,/video.mjpg?q=30&fps=33&id=0.5
7links,*,MJPEG,http,0,/videostream.cgi
7links,*,MJPEG,http,0,/videostream.cgi?
7links,nx-4389,JPEG,http,0,/snapshot.jpg
7links,nx-4389-675,JPEG,http,0,/snapshot.jpg
7links,pano360s,JPEG,http,0,/snapshot.jpg
7links,sk7008-t1f1,JPEG,http,0,/snapshot.jpg
7links,ipc-740,FFMPEG,rtsp,8554,/Streaming/Channels/102
7links,*,MJPEG,http,0,/videostream.cgi?rate=11
7links,*,MJPEG,http,0,/videostream.cgi?rate=0&user=[USERNAME]&pwd=[PASSWORD]
7links,px-3744,MJPEG,http,80,/?action=stream
7links,*,FFMPEG,rtsp,88,/live/h264/ch0
7links,nx-4336-675,FFMPEG,rtsp,554,/11
7links,*,JPEG,http,88,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
7links,*,MJPEG,http,0,/video?profile=[CHANNEL]
7links,*,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
7links,*,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
7links,px3723,JPEG,http,0,/snapshot.cgi
7links,*,FFMPEG,http,80,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=320*240
7links,*,JPEG,http,0,/video.cgi
7links,*,FFMPEG,http,80,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=320x240
7links,*,VLC,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]
7links,*,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
7links,*,FFMPEG,http,0,/videostream.cgi?resolution=8&rate=13
7links,*,FFMPEG,rtsp,554,/Streaming/channels/401
7links,*,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
7links,*,JPEG,http,0,/jpg/image.jpg?size=3
7links,*,FFMPEG,rtsp,554,/
7links,*,MJPEG,http,0,/cgi/mjpg/mjpg.cgi
7links,*,MJPEG,http,0,/user/videostream.cgi
7-star,wipb-sc22,MJPEG,http,0,/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]&resolution=32&rate=0
8level,iped-2mp-36-1,JPEG,http,0,/snap.jpg?JpegCam=[CHANNEL]
8level,unknown,FFMPEG,rtsp,0,/h264_stream
8level,v380,FFMPEG,rtsp,5544,/11
9up,dip3,FFMPEG,http,0,/videostream.asf
9up,unknown,JPEG,http,0,/img/snapshot.cgi?size=2
9up,*,JPEG,http,0,/snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
9up,*,MJPEG,http,0,/cgi-bin/sf.cgi
9up,*,JPEG,http,0,/snap.jpg?JpegCam=[CHANNEL]
Axis,1,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1010,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1011,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1011w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1013,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1031,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1031-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1034,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1054,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1103,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1114,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1125,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1245,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1310,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1343,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1356,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1435,JPEG,http,80,/jpg/image.jpg?size=3
Axis,154,JPEG,http,80,/jpg/image.jpg?size=3
Axis,1615e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,203,JPEG,http,80,/jpg/image.jpg?size=3
Axis,205,JPEG,http,80,/jpg/image.jpg?size=3
Axis,206,JPEG,http,80,/jpg/image.jpg?size=3
Axis,206m,JPEG,http,80,/jpg/image.jpg?size=3
Axis,206rw,JPEG,http,80,/jpg/image.jpg?size=3
Axis,206w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,207,JPEG,http,80,/jpg/image.jpg?size=3
Axis,207mw,JPEG,http,80,/jpg/image.jpg?size=3
Axis,207w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,209,JPEG,http,80,/jpg/image.jpg?size=3
Axis,209fd,JPEG,http,80,/jpg/image.jpg?size=3
Axis,209mfd,JPEG,http,80,/jpg/image.jpg?size=3
Axis,210,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2100,JPEG,http,80,/jpg/image.jpg?size=3
Axis,210a,JPEG,http,80,/jpg/image.jpg?size=3
Axis,211,JPEG,http,80,/jpg/image.jpg?size=3
Axis,211-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2110,JPEG,http,80,/jpg/image.jpg?size=3
Axis,211a,JPEG,http,80,/jpg/image.jpg?size=3
Axis,211m,JPEG,http,80,/jpg/image.jpg?size=3
Axis,211w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,212-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2120,JPEG,http,80,/jpg/image.jpg?size=3
Axis,213,JPEG,http,80,/jpg/image.jpg?size=3
Axis,213-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2130,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2130-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2130r-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,214,JPEG,http,80,/jpg/image.jpg?size=3
Axis,214-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,214ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,215,JPEG,http,80,/jpg/image.jpg?size=3
Axis,215-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,215ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,216,JPEG,http,80,/jpg/image.jpg?size=3
Axis,216-fd,JPEG,http,80,/jpg/image.jpg?size=3
Axis,216-mfd,JPEG,http,80,/jpg/image.jpg?size=3
Axis,219a,JPEG,http,80,/jpg/image.jpg?size=3
Axis,221,JPEG,http,80,/jpg/image.jpg?size=3
Axis,223m,JPEG,http,80,/jpg/image.jpg?size=3
Axis,225,JPEG,http,80,/jpg/image.jpg?size=3
Axis,225-fd2,JPEG,http,80,/jpg/image.jpg?size=3
Axis,225fd,JPEG,http,80,/jpg/image.jpg?size=3
Axis,231d,JPEG,http,80,/jpg/image.jpg?size=3
Axis,232d,JPEG,http,80,/jpg/image.jpg?size=3
Axis,233d,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2400,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2401,JPEG,http,80,/jpg/image.jpg?size=3
Axis,240q,JPEG,http,80,/jpg/image.jpg?size=3
Axis,241q,JPEG,http,80,/jpg/image.jpg?size=3
Axis,241s,JPEG,http,80,/jpg/image.jpg?size=3
Axis,2420,JPEG,http,80,/jpg/image.jpg?size=3
Axis,243q,JPEG,http,80,/jpg/image.jpg?size=3
Axis,243sa,JPEG,http,80,/jpg/image.jpg?size=3
Axis,270,JPEG,http,80,/jpg/image.jpg?size=3
Axis,297,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3004,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3005,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3011,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3024,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3024-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3025,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3114,JPEG,http,80,/jpg/image.jpg?size=3
Axis,313,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3203,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3301,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3342,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3364,JPEG,http,80,/jpg/image.jpg?size=3
Axis,370w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,3905,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5013,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5014,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5414e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5512,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5515-e-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,5534-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,6055,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1034-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1054,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3204,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7010,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1214-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1405-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3343,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3364,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5512-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5534,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1065-l,JPEG,http,80,/jpg/image.jpg?size=3
Axis,axis231,JPEG,http,80,/jpg/image.jpg?size=3
Axis,f1004,JPEG,http,80,/jpg/image.jpg?size=3
Axis,f1035-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,f3110,JPEG,http,80,/jpg/image.jpg?size=3
Axis,f41,JPEG,http,80,/jpg/image.jpg?size=3
Axis,f44,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3027,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7014,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1004-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1011,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1011-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1013,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1025,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1031w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1033-w,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1034,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1052,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1065-lw,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1101,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1103,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1104,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1113,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1114,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1124,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1124-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1125,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m113,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1144-l,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1145-l,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m114n,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m1304,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m2014-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m2025,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m2025-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m2026-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3004,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3004-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3005,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3005-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3006-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3007,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3007-pv,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3011,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3014,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3015,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3024,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3025-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3027-pve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3044-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3045,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3045-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m310,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3104,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3104-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3105,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3105-l,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3105-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3106-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3113,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3113-r,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3114,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3114-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3203,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3215,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m3805,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m4318,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5013,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5014,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5014-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5054-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5065,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m5525,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7001,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7011,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7016,JPEG,http,80,/jpg/image.jpg?size=3
Axis,m7214,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1103,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1204,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1224-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1234,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1265,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1311,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1343,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1344,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1346,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1347e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1353,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1354,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1355,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1357,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1364,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1365,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1375,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1405,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1424-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1425,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1427-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p1428-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p225d,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3024-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3214,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3214-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3215-v,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3215-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3224,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3224-v-mkii,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3224-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3225-lv,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3225-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3301,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3304,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3334,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3344,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3346,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3346-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3353,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3354,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3364-l,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3364-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3367,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3384,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3384-ve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3707-pe,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3717-ple,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3904-r,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3905-r,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5512,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5514-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5515,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5522,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5522-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5532,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5532-ptz,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5532-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5534-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5544,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5624,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5624-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p5635-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p7126,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p7214,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p7216,JPEG,http,80,/jpg/image.jpg?size=3
Axis,pc133,JPEG,http,80,/jpg/image.jpg?size=3
Axis,ptz-214,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q1755,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q1765,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q1765-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q1785-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q1921,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q3708,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q3709,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6032,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6032-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6034,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6035-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6042e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6044-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6045-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6114e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6115-e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6128e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6135-le,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q6155e,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q7401,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q7404,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q7406,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q7424-r-mkii,JPEG,http,80,/jpg/image.jpg?size=3
Axis,q8414-lvs,JPEG,http,80,/jpg/image.jpg?size=3
Axis,v5915,JPEG,http,80,/jpg/image.jpg?size=3
Axis,p3267-lve,JPEG,http,80,/jpg/image.jpg?size=3
Axis,6647,JPEG,http,80,/jpg/image.jpg?size=3
Axis,unknown,FFMPEG,rtsp,0,/live3.sdp
Axis,ip8362,FFMPEG,rtsp,0,/live3.sdp
Axis,p1435-le,FFMPEG,rtsp,0,/live3.sdp
Axis,p5414-e,FFMPEG,rtsp,0,/live3.sdp
Axis,1034w,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,1144,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,211d,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,240,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,3045,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,40,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,7011,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,7614,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,a8004,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,a8105,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m3057-plve,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,p3807-pve,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,f34,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m1004,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m1051,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m2026-le-mk-ii,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m2026-le-mk2,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m2035,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m2035-le,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m3004v,FFMPEG,rtsp,0,/onvif-media/media.amp
Axis,m3006,FFMPEG,rtsp,0,/onvif-media/media.amp
